CID,SD,SD Z-score,DR,XC50,Activity,neut-smiles,Embeddings,# atoms,Max atomic num
2409301,69.74,10.17310434,5.050122296,8.91,Active,NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccc(S(=O)(=O)N3CCCC3)s2)cc1,"[-0.46029186, 0.16502862, 2.9132042, -0.602287, -1.039328, 1.5403314, -1.4717311, -1.6909097, 3.071165, -0.39363554, -1.1278895, -0.69132644, -0.15926172, 1.5563961, 3.5772955, 2.760764, -0.9270651, -0.5684045, -0.43285835, -0.07930936, 0.41256428, 2.489469, -0.99685997, -1.4948927, -0.07600649, -0.31892565, -1.1158541, -1.2665669, 0.58826953, 1.0298767, -0.17067836, 1.958138, -0.3122026, 1.1910427, -0.46682134, -3.2447054, 2.957674, 0.00985716, -1.5823388, -2.0007823, -0.38257426, 1.3442911, -2.0378406, 1.8971065, -1.244281, -1.2277274, -1.5020669, -2.1400957, -0.3732444, 3.3612614, 3.0902398, 0.21552846, 2.9873028, 0.53773564, 0.00801468, 2.6206758, -1.5650622, 4.1680503, -0.35861325, -5.091788, 0.31427816, -1.1579893, -1.4488854, 4.1485777]",29,53
4266991,50.21,7.164839744,4.844056982,14.32,Active,O=c1[nH][nH]cc1C=Nc1cc(Cl)ccc1O,"[0.412850082, -1.30346131, -0.724829555, 0.141098529, 1.57645106, 1.57800841, 2.2863071, -1.22414088, -0.0856935084, 0.946460426, -0.85830766, 0.76038295, -1.52671683, 2.38362503, -0.307942748, 1.30806804, 1.34589589, 0.470585883, -0.107094124, -1.93329465, -0.339356303, 0.42833519, 1.86724269, 0.455640495, 0.0971214101, -1.55878711, 1.42367935, 0.749700844, -0.591343343, 0.0192200541, 0.393476933, -0.732025743, 0.64077276, -2.65092278, -0.134480014, -1.76902401, 0.989139438, -0.569766581, 1.30563903, 1.6312176, -0.84909749, 1.99983525, 0.510938168, -2.34955001, 1.62080443, -1.54254949, 1.88473654, 1.00053668, 1.54341865, 0.00155716273, 2.11860585, 1.29262292, 1.13646948, -1.15686917, -0.508953869, 0.396585852, 1.99751747, -1.78861034, 1.00782704, 0.537477791, 1.02159429, 0.929479659, -0.877592683, 1.26550245]",16,53
906456,49.53,7.0600973,4.572838597,26.74,Active,Cc1c(CCC(=O)O)c(=O)oc2cc3occ(-c4ccccc4)c3cc12,"[-1.1905943, -0.29875046, -0.8550987, -0.8629693, 0.83828795, 1.8770573, 1.6154689, 0.2049915, 1.6388277, 0.9613054, 0.4238359, -0.34238756, -0.08490001, 2.1035645, 0.16399522, 2.0862203, 1.2990128, 1.6534376, -0.6521725, -0.8616106, -0.08287523, 0.344693, -0.24171273, 0.7182187, -1.4491669, -1.9219874, 1.2812569, -0.24580519, -0.7577829, 1.4754614, -0.931747, -0.23961161, 0.3114327, -3.398179, 1.553694, -1.2057085, 1.9380093, 0.7558195, 1.4690953, 0.0941347, -1.1051123, 1.7947989, -0.01398173, -2.2815118, -0.1635815, -3.5606759, 0.76302594, 0.89920455, 0.4176108, -1.2362268, 0.9172117, 2.970404, -1.2563723, -1.2910173, -0.12486677, 0.6415109, 2.0172985, -2.5821264, 1.2427703, -1.465857, 2.091368, 1.2910852, -0.31054837, 1.9362848]",26,53
661049,27.05333333,3.597948778,4.298604731,50.28,Active,CCn1c(=N)c(C(=O)NCCCOC)cc2c(=O)n3cccc(C)c3nc21,"[-1.0983471, 0.5660924, 1.0138258, -0.80495274, 1.2566155, 0.763235, 0.26514027, 1.1152266, 2.0497563, -0.13815843, -0.13588366, 0.3477753, 1.7975403, 2.2684596, 1.9691287, -0.02334911, 1.6412296, 0.05382248, -2.4505272, 0.46927565, 1.4005679, 0.513371, 0.3600901, 1.4901259, -0.68069357, -0.36554813, 0.28678483, 1.4535972, 1.4314176, -0.8826992, -0.21410653, 0.6271065, 0.73901755, -1.4939381, 0.9774456, 0.66487926, -0.16575602, -0.23466769, 0.37462097, 0.32018602, -0.7267265, -0.6223695, 0.13548206, -1.7209426, -0.05793706, 0.25838906, 1.1539441, -0.13226202, -0.5069996, 0.76796436, 1.606895, 1.135754, -2.1391623, -1.979849, -0.83089757, 0.2788071, 0.40251958, -2.451331, 0.4666526, 1.2165954, -0.25112918, 1.2656716, 1.227644, 1.1655025]",27,53
1105152,44.93,6.351545475,4.464452721,34.32,Active,Cc1ccc(S(=O)(=O)CCSc2cccc(C(=O)Nc3ccccc3C(=O)O)c2)cc1,"[0.15084513, 0.1809816, -3.2164118, 0.06662549, 1.9773439, -0.31704792, 1.7346845, 0.39365724, 1.2073845, 0.80766594, -0.40270332, 0.00843843, -1.5689899, 1.7851636, 0.04296838, 1.6480145, 2.416272, 1.7847378, -1.1934142, -2.1059062, -2.9381988, 1.8322585, 0.9828709, -0.02928506, -0.40954578, -2.676423, 1.536661, -0.9747756, -1.6133926, 2.3239582, -1.519712, 0.7404272, -1.183791, -1.6665957, 0.35819882, -1.5743134, 0.04283557, -0.73972654, 1.1070918, 1.4658347, 0.8729905, 2.0747564, 1.2087227, -2.8226392, 0.40302023, -2.9311514, -0.07003506, 0.8038552, 1.3183326, -2.283536, 1.0307788, 1.291118, -1.8903664, 0.02343216, -1.9273102, -0.385134, 1.5048633, -2.3374581, 1.3249967, 2.1506994, 1.4570186, 1.2441014, -0.19992995, 0.962436]",31,53
3124457,29.97,4.047211711,4.099687503,79.49,Active,CC(c1nc2ccccc2o1)N1C(=O)c2ccccc2C1=O,"[-0.22595376, 0.41296375, -0.7901418, 0.43177155, 1.6419985, -0.00629968, 1.7029419, 1.4911704, -0.7024304, -0.43878332, 1.4481285, 0.13346669, -0.2928999, 0.4318621, 0.4254899, 0.5842627, -1.1441416, -2.29053, -0.00899629, -2.291738, -0.73321503, -1.1136658, 1.8712656, 1.31233, -0.20332704, 2.2401173, -0.13809241, -0.35592923, 0.1471243, -0.42400795, 0.33500016, 0.3454896, 1.9365336, -1.0838009, 1.3451377, 0.5909372, -0.89905274, -0.0556347, 0.9296795, -0.5535165, -0.13592191, -0.6452132, 2.0343573, -1.167541, -1.3868927, -0.16286185, 1.2108052, 1.4740162, 0.9165416, 1.5814358, 0.06183376, -1.0000126, 1.2184732, -0.0388108, -0.5190953, -0.70867294, 0.3053679, 2.6334434, 1.7774754, 1.1254683, 1.0900341, 1.0397624, -0.05127947, -0.19798808]",22,53
6884195,67.91,9.891223943,5.024568191,9.45,Active,O=C(NN=Cc1ccc(-c2ccc(Cl)c(C(=O)O)c2)o1)c1cc2c(ccc3ccccc32)o1,"[-1.3264827, -1.6118947, -4.917788, -0.3046292, 1.1416782, -0.13449407, 0.87541133, -1.6734905, 1.5648227, 1.5524436, -2.1642263, -0.4547859, -0.23104876, 2.7475314, -0.489462, 1.6243079, 2.2625437, 0.76458454, -0.53476596, -0.56910455, -1.7896544, 0.54827714, 2.9438355, 0.6080102, -0.39637613, -2.8681922, 1.1057539, 0.38694504, 1.4468682, 1.904847, -0.3169428, 1.6902263, -0.33597142, -3.5121398, 0.86295265, 0.9065345, 0.88622683, -0.48387712, 1.0748366, 1.4322835, -1.2370739, 2.2265337, -1.0406045, -4.3499775, 0.739608, -3.8222725, 1.6590639, 1.2910457, 2.0220084, -1.0929064, 1.912041, 1.5330802, -0.13594818, -0.24854787, -0.5954023, 0.6836533, 1.5232449, -1.760219, 1.7662961, -4.0853286, 0.50633264, 1.779064, -0.9864738, 1.714899]",33,53
135497927,37.28,5.173192982,4.175743962,66.72,Active,COc1ccc(C=NN=C2NC(=O)C(CC(=O)O)S2)cc1OCc1ccc(Cl)cc1,"[-1.5179788, -0.6426425, -0.91494119, 0.07747566, 0.83842033, 1.7286437, -0.87719691, 0.38577566, -0.010278672, 2.6475837, -2.5155315, 0.070840992, -0.92288339, 0.46410525, -1.8696114, 1.9281791, 1.9811828, 2.4796214, 0.1934911, -2.3650835, -0.28162724, 1.1077757, 2.3440614, -1.2367665, -0.035313133, -2.1832612, -0.065905899, 0.1898011, -1.5371722, -2.1006236, -0.089281216, -1.014535, -0.98267728, -2.6290643, 1.4359832, -1.5724176, 1.5964034, -1.3095019, -0.86277604, 1.2588135, -0.22091164, 2.3335912, -0.44459385, -1.4832628, 1.4179635, 0.7429046, 1.7537109, 1.264796, 2.7860653, -1.1189653, -0.36232546, 1.9360725, -1.298366, 0.27150798, -0.72702944, 0.80695081, 1.3343067, -0.0016448095, -0.24379973, -0.21987724, -0.18110983, 0.60830122, -1.1761575, 0.83859175]",30,53
135433291,28.54,3.826944513,4.159768405,69.22,Active,Cc1ccc(S(=O)(=O)N=C2NC(=O)C(=Cc3ccccc3)S2)cc1,"[0.334528, -1.5884737, -1.5328768, -0.5447318, 0.39597863, -0.2045141, 1.0230331, -0.1725215, -0.3553814, 1.5521883, -1.5232364, 0.0165466, -1.2204208, 1.9405977, -1.6074139, 1.4594799, 1.5063882, 1.4781426, 0.7131237, 0.13453709, -0.66705775, 1.3192888, 0.6660774, -1.0095433, 0.2102294, -1.9852333, 0.5082995, -1.8476936, -2.704983, 0.7183027, 0.16606286, 0.6776303, 0.55281276, -2.0093477, 0.60126764, -3.559614, 1.3204077, -1.0406334, 0.72595763, 1.1263713, 0.66555196, 1.1308305, 1.3544401, -1.3907279, 0.10248819, -2.2132134, 0.06670694, -0.47392246, 1.4862914, -2.4342456, 1.0580109, 1.8715224, 0.35864943, -0.1028046, -0.22665724, 1.0825979, 1.4521538, -2.9777536, 0.61710477, 0.97087276, 1.1616726, -0.29189363, -0.76168257, 0.9682707]",24,53
3431315,29.42,3.962493558,4.347850395,44.89,Active,O=C(Nc1cc(S(=O)(=O)N2CCCCC2)ccc1Cl)c1ccccc1NS(=O)(=O)c1ccc(F)cc1,"[-0.48606455, -0.03549534, -1.488291, -1.7810298, -0.9956683, 0.02283803, -0.84554267, 0.16704284, 2.1892805, 0.24254185, -0.11171789, -2.4346635, -0.56556976, 0.4152794, 1.6934981, -1.732708, -0.35735938, 1.1931449, -0.9562108, 1.4858329, 0.00955063, -0.04178489, -0.7255546, 1.138808, 0.1545838, -2.9429536, 2.3967862, -0.42662528, -1.7288004, 3.4725184, -1.1057826, 2.309354, 0.2084468, -0.38950458, 1.0444795, -2.895888, -0.6664439, -0.95333123, 0.21127857, 2.3120716, -0.5396735, 0.8790889, -0.19179295, -2.9776726, -1.6812328, -2.0393336, 1.0268865, 0.61942756, -0.56696427, -2.0616877, -0.1884043, 1.928358, -3.462106, -0.6294997, -2.0117667, -2.4214666, 0.9879825, -2.2040818, -1.3050375, -2.4916096, 0.63032156, 1.3466936, -0.5105832, -0.62065405]",36,53
1090452,45.58,6.451666928,4.473919308,33.58,Active,CC(C)NS(=O)(=O)c1ccc(CCC(=O)NCc2ccc3c(c2)OCO3)cc1,"[-0.8346094, 0.00870562, 1.4427388, -0.5626238, -2.1907063, -1.0500349, 1.1287072, 0.87747955, 0.8312187, 2.9104948, -0.54933465, -1.0817499, 0.04787762, 1.0981178, -1.240269, 0.45733333, 2.2754786, 0.5593407, 0.10644439, -0.4897053, -1.5103078, 2.1979034, -2.0053403, -0.8586873, 0.34182286, -0.30192944, -2.209264, 1.5931908, 1.2192261, -0.01809965, -0.22880262, -2.016939, 0.49569064, 1.760782, 0.14871447, -1.6608291, 2.009079, 3.097447, 2.19243, -2.0591228, -0.01027734, -1.4891856, -1.1507609, 3.2509453, -0.6432009, 2.5494974, -1.3971285, -3.4332669, -1.3767816, -2.1927779, 1.1793327, -2.3760839, 0.4263809, 0.5356319, -0.07094222, 2.4242034, -1.223605, 2.6189477, -0.91782117, -2.4363978, -1.6274406, -1.1115187, 1.23064, 0.55831623]",28,53
1203223,57.06,8.219965832,4.442132038,36.13,Active,CCCc1nc2sc3c(c2c(=O)n1NC(=O)c1ccco1)CC(C)(C)OC3,"[-1.1806699, 1.1748077, 0.69664836, -0.753379, 2.2010894, 2.127292, 1.6440297, 1.4251059, 2.4257123, -0.45880684, 0.51873296, -0.64649206, 0.14884733, 2.7524, 3.1633258, 0.01338789, -0.195075, -0.5991638, -0.06612501, -1.4304167, -0.80754524, 0.36405212, 3.1954315, 0.9729408, -0.01630598, 1.262904, 2.2590632, -1.1509951, 0.42215234, 2.1986344, -1.9597119, 0.7011673, 0.34116167, -1.3024402, 1.9188766, -0.7775306, -0.7792809, -0.6252032, 0.13126779, 1.5697682, -0.5567994, 1.6952226, -1.8502247, -2.3590133, -0.6457699, -3.155348, 1.3104932, 1.7452068, -0.7633193, 2.5602438, 1.4932848, 1.0440655, -0.2922259, -0.37476912, -0.04839182, 0.6281466, 1.2382113, 1.6768175, -0.3665421, -1.8886927, 1.429632, 2.6849775, -1.1391954, 1.1882566]",27,53
135511000,31.68,4.310608151,4.027056992,93.96,Active,Cc1ccc(S(=O)(=O)N=C2NC(=O)C(=Cc3ccco3)S2)cc1,"[-0.3941785, -0.88684005, -1.5727025, -0.27031395, 1.1516675, 0.24472642, 1.1959653, 1.189811, -0.40733084, 1.9319652, -2.0996332, 0.17648365, -0.7560214, 1.8085262, -1.3651497, 1.874313, 1.2228651, 1.2869691, 0.74454194, -1.387183, -0.5651553, 1.3395642, 1.1717999, -1.2030058, 0.7282288, -2.4339304, -0.4887028, -1.1366007, -1.4270619, 0.26885682, -0.6539299, -0.9647631, 0.42929444, -2.613506, 0.79449564, -4.2596755, 2.0169313, -0.93552697, 1.0360796, 1.0332967, 0.23289166, 0.7519749, 0.62917906, -1.2752995, -0.05708978, -1.1518416, 1.1624835, -0.45265827, 1.4492567, -1.8060048, 2.1965923, 0.85807353, 0.23562978, -0.12333551, -0.37058502, 0.5907424, 1.034338, -1.6357567, 1.2939761, 0.09734955, 1.8013285, 0.85922414, -1.2981132, 0.99537754]",23,53
656114,31.6,4.29828551,4.075307297,84.08,Active,CC(=O)Nc1cccc(NC(=O)C2CCCN2C(=O)Nc2ccc(Cl)cc2)c1,"[-0.3135366, -0.6685055, 2.5969188, -0.5262061, 0.07069854, 1.1803477, 1.8264117, -0.79144895, -2.8411014, 2.0572312, 0.5128329, 0.23908518, -0.03381431, -0.23730563, -1.875206, -2.9887013, 2.92435, -0.42040855, 0.44802263, 0.05639059, 2.2750936, -0.80916905, -1.3278954, 0.25910413, 0.6620685, -0.6341343, -0.969767, 1.0558141, -0.9374404, -2.02025, 1.7474992, -1.6535047, -0.19618444, 1.8291847, -0.20532176, 2.631643, 1.1387776, 0.89717966, -0.91571385, -1.5121295, -0.5433719, -0.9421052, -0.7622441, -0.32642817, 2.1270561, 1.8791624, -0.652757, -1.3719103, 0.19618668, 0.81237656, -1.0426009, -0.6525281, 0.07935482, -2.2881095, -0.34590557, -0.48963538, 2.1736898, 1.8937854, 1.3693748, 1.8225107, 0.40226275, -3.2059221, -0.5101524, -0.33576512]",28,53
12005853,31.84,4.335253432,4.322393047,47.6,Active,NS(=O)(=O)c1ccc(N2N=C(c3ccccc3)CC2c2cccc(F)c2)cc1,"[0.029492838, -0.12647507, -1.0737042, 0.15568861, 2.1480727, 2.5204239, -0.33304816, -1.2886358, -1.9191291, 1.1376264, -0.057920422, -0.17851062, 0.34408417, -0.7156021, -1.0347525, -1.2123591, -0.0020052094, 0.23010361, -0.91387212, -2.832835, 0.3659288, -1.785504, -0.46304277, -2.0539143, -1.4972287, -1.30437, 1.8786514, 0.66200954, 1.5307672, 1.0961765, -0.49354553, -0.76098448, -0.14270458, -0.72790015, -1.616379, -2.4050694, 0.66893208, -1.7567179, 0.44192216, 2.5349936, 0.35080177, 0.99987143, 2.8208632, 0.42545983, 0.2513473, -0.13285664, 1.0986948, 1.8498143, 1.0034432, 1.392844, -0.62751788, -0.02056486, 2.5241804, 0.23836596, -0.31811354, -0.53257912, -0.74891329, 1.375376, 1.3188605, -0.56824213, 0.15646479, 0.70408261, -0.34818798, 0.57132292]",28,53
1893077,29.13,3.917823986,4.063536526,86.39,Active,N#Cc1cc2c(nc1SCc1ccccc1)CCCC2=O,"[0.44386667, 0.12631021, -1.2694732, 1.0145371, 0.89573449, -0.29427573, -1.1358885, -1.8290317, 0.15062152, -1.9385524, 0.26037586, -0.34604064, 0.19459803, 0.20643443, 2.0115051, -1.7811558, 2.052815, -0.32953167, -0.31774056, 2.3225017, 0.54664177, 0.34901521, 0.38241667, -1.3953527, -0.14979233, 0.49145892, 2.5913641, -0.66582716, 1.2629421, 1.3587989, -0.58982724, 1.4653655, -1.2933621, -0.78598386, 0.68052119, 0.90917265, -0.083188534, -0.31859654, -0.62350214, 0.56864786, -0.49741736, 0.44383109, -0.70357996, -0.89878321, 1.7251664, -0.20563465, -1.0683013, 0.5938195, 0.14773844, -0.41966918, 1.1351703, -0.15245421, -0.75372827, 0.12912679, -0.25997418, -1.4007684, 1.4884552, -1.3182001, 0.88635463, -3.1761017, -0.34672791, 2.1575637, -1.5009615, 0.0025172997]",21,53
5921143,33.29,4.55860129,4.166980453,68.08,Active,CCCN1C(=O)C(=Cc2c(N3CCNC(=O)C3CC(=O)OC)nc3c(C)cccn3c2=O)SC1=S,"[-0.3162233, -0.07529107, 1.8735243, 0.23151477, 1.5539149, 1.9958493, -1.1996385, -0.76036036, 1.4688787, 0.6050892, -0.2944791, 0.3719042, -0.27844822, -0.5048388, 0.58176935, -0.5708175, -0.30875143, -1.6844373, -0.2944406, -3.0840456, -0.24442929, 0.27345586, -1.0195289, 0.4847401, 0.18305613, -1.5529932, 1.7560865, 0.2315619, -0.644035, -2.2478287, -1.3271885, 0.07772698, -0.4474232, -1.8227901, -0.32014117, 1.484799, 1.3046874, -1.734011, -0.7216312, 2.0054646, 0.35107175, 0.3977579, -0.4732215, -1.5419437, 1.8488498, 1.3414334, 1.571726, 0.70738983, -0.92734945, -2.4130344, -2.0468793, 0.9253605, -0.23089623, 0.01959949, -0.6777748, -0.7704641, 0.06809247, -1.5212964, 1.8522282, 0.4247121, -1.7178046, -1.4046386, -0.26011717, -2.1108725]",35,53
1232953,35.28,4.865126971,4.165070904,68.38,Active,Cc1ccc(C(=O)Nc2scc(-c3ccccc3)c2C(=O)O)o1,"[-0.06927492, -0.33191755, 0.32448065, -0.8465466, 1.2370586, 0.9013543, 1.3904556, -0.6159679, -0.7101196, 0.596321, -0.9303741, 0.9821188, 0.05511517, 1.8836479, -0.1741821, 0.9506789, 0.25878984, 0.3092095, -0.35370448, -0.42524162, -0.29866055, 0.9028445, 1.172266, 0.39913532, -0.4846846, -0.39184004, 0.8032442, 0.36433488, 1.7973411, 0.6779294, -0.26000246, 0.8880434, 0.8565249, -1.1956959, 1.0207195, -0.72391576, -1.3600805, 0.16250744, 0.40675452, 0.68704253, 1.3247373, 1.8872097, 0.0150987, -1.9225931, 0.77958375, -0.48498508, 1.4108703, 0.48139974, 1.6724234, 2.4222698, 2.3188653, -0.37630978, 0.76363325, -0.0474834, -0.00574099, 2.0745876, -0.44503534, 1.1613244, -0.04147236, 0.06495401, 0.0781799, 0.8639863, 0.6182197, 0.75782686]",23,53
663645,38.99333333,5.437102865,4.033295223,92.62,Active,CC(C)OCCCn1c(-c2ccco2)nc2nc3ccccc3nc21,"[0.19839495, 0.14297695, 1.7817278, 0.5123225, 1.1757145, 1.5673288, -1.6674999, 0.04891617, 1.9619094, 0.44558507, -0.24183567, 0.3348495, -1.2241354, 0.6317583, 2.4195883, 0.931677, 1.0376989, -0.4205628, -0.6293104, -1.5686387, 1.128488, 0.95960253, -1.6542624, 0.79933447, -0.06091847, -0.7140698, 1.7649995, 1.2921133, 1.1270972, -1.9342314, -0.38906956, -0.3846727, 0.6534704, -1.7279682, 1.3460506, 0.5039045, 0.6983096, -0.62026757, -0.5314869, 1.2361102, -0.6984582, -2.2721958, -1.2895038, 0.27275556, 0.9395366, -2.8831818, 1.1170737, -1.9065524, -0.8243542, 1.5423516, 0.9278808, 1.0323879, 2.8879755, -0.4185783, -0.49103165, -0.12789322, 0.24913949, -0.7211079, -0.04571582, -0.5966023, -0.97702056, 0.7801245, 1.1282891, 2.3568459]",25,53
5974921,30.55,4.136550854,4.418961051,38.11,Active,CC(C)N1C(=O)SC(=Cc2ccccc2OCc2ccc(C(=O)O)cc2)C1=O,"[-1.4705305, -0.48371583, -1.7602774, 0.32164502, -0.05263773, 1.172312, 0.57191867, -0.4750977, -0.31074503, 3.1422641, 0.2658739, 1.301961, -1.2295601, 0.24412408, -2.4433525, -0.02632463, 1.8888519, 1.0876404, -0.01141573, -3.0464854, -3.3878243, 2.4087412, 0.55899036, 2.3642921, 0.2725629, 0.21116407, -0.3266774, -0.8881986, -0.7834358, 1.5772638, -0.9380644, -1.8865533, -1.2055284, -1.3546827, 0.10205643, -3.650933, 0.26727614, -1.361157, 0.19841297, 1.6041125, 0.95853484, 1.4683807, 0.07912403, -2.443038, -0.21218999, -1.7460604, 1.2392303, 1.181607, -2.1204188, -1.3560762, 2.0110948, 3.4003356, -0.45237607, -0.2508664, 0.29785246, 1.888594, 0.8615887, -0.4285525, -0.86270726, 2.3816288, 1.3458151, -1.0268724, -0.16488722, 0.19421609]",28,53
6537573,36.24,5.012998656,4.760450279,17.36,Active,CC1=NOC(=O)C1=Cc1ccc(-c2ccc(Cl)c(C(=O)O)c2)o1,"[-2.1594896, -1.0034046, -1.4712207, 0.00366519, 1.2659222, 0.5950348, 1.3686957, -1.3428985, 1.5075449, 0.6034347, -0.5780545, 0.19468316, -0.4116342, -1.0995909, 1.0631071, 1.6619931, 0.17905872, 1.4072019, -0.8424092, 0.22948857, 0.21750474, 1.2898194, 1.2568964, 1.8921493, -0.08369523, 0.750976, 1.3118665, -0.08068904, 1.8659024, 1.3381121, -0.18179573, 0.5239403, 0.95872986, -1.0300235, 0.565074, -1.189981, 0.34133974, -0.34156105, 0.58772504, -0.7000382, 0.3020264, 2.574019, 0.32886335, -1.9175258, 0.57169795, -1.0681732, 0.77697474, 1.5208758, 1.5454284, -0.92019445, 2.0418837, 1.6883699, -1.1286534, -0.56723976, 0.4272226, 1.0006309, -0.31505647, 0.3324531, -1.4277934, -1.7522033, 1.1275988, 1.7115698, -0.42623845, -0.37337634]",23,53
2406,36.42,5.040724597,4.367745223,42.88,Active,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,"[0.27420866, -0.6434696, -1.9834633, -1.7765206, 0.54585314, 0.7793482, 1.6555219, -1.1935747, 1.9538211, 0.15962823, -1.45876, 0.37834153, -0.12798, 0.62343687, 0.328748, 1.4929495, 1.2420822, 1.5288606, 0.97594595, -0.8937884, -0.510087, 1.7892962, 1.8503717, -0.4273683, 0.8482189, -2.71888, 0.7085408, 0.3474041, 0.64962536, 1.2668349, 0.08044004, -1.7199391, 0.04035252, -2.9312553, 0.21970542, -1.6241297, 0.69508624, -0.8946326, 0.68452543, -1.0685935, -1.9645051, 2.4724152, -1.7601058, -1.1539012, -1.933526, -1.2666403, 1.0520353, 0.3094759, 2.1402388, -1.0947618, 3.446328, 1.9430541, -1.1114824, 0.15216757, -0.9055712, 1.2171038, 1.7337914, -1.5284829, 2.09155, -3.519876, 0.5364299, 1.9893026, -0.99196243, 1.4598014]",19,53
4970594,47.17,6.696579407,4.795880017,16,Active,CC(=O)N1N=C(c2c(O)n(C)c(=O)n(C)c2=O)CC1c1ccccc1,"[-0.20113267, -0.14586195, -0.30151463, -0.23995282, 2.0773368, 2.0193026, 1.5076934, -1.6340513, 1.0786725, 1.5786448, -0.01233717, -0.8169034, 0.30710444, 1.0306733, -0.02744318, -1.4879178, 2.2948852, 1.0630214, 0.31286722, -0.4175116, 0.4303221, 1.6710879, 0.39672634, 1.2967061, -0.02448301, -1.0424485, 2.5246542, 0.7904114, 0.12518847, 2.6163483, -1.118626, 1.2116477, -0.36312523, 0.37346053, 0.81638485, 0.01804653, 1.182408, 0.14866342, -0.8489508, 1.5591719, -0.17984025, 1.505382, 0.9995972, -3.2530866, 0.6612984, -1.4638375, 1.5701524, 1.8956507, -1.5850545, -1.2182415, 1.7794918, 2.4542854, -0.5259061, -0.41194102, -1.3593911, -0.607701, -0.20843847, -2.3131585, 1.9206177, -0.87501293, -0.25438517, 1.4643784, -0.30955562, 0.6986709]",25,53
1209375,35,4.821997729,4.125286311,74.94,Active,O=C(O)c1ccc(COc2ccccc2C=C2C(=O)c3ccccc3C2=O)cc1,"[0.01678534, -1.8171211, -3.6705644, -0.09039261, 0.54876703, -0.37359193, -1.137456, -2.4002984, 0.8091912, -1.3627918, 1.1085981, 0.39998847, -0.4485653, -0.4426132, -1.5194722, 2.103998, -0.02874969, 1.0887313, -0.78237617, -1.0601131, -3.0716646, 0.03962108, 2.0369575, 0.25505802, -1.5419103, 0.40255648, 1.4766672, 0.13108435, -0.1073995, 0.3416976, -0.1697977, 1.8734125, -0.8771124, -1.6523837, 1.3007022, -1.0207635, 0.9152715, -1.6896479, 0.8662668, 1.3886858, 1.0272326, 0.98895717, 1.1836275, -2.0747502, -1.121964, -0.87859035, 1.1837134, 1.8384273, 1.0635985, -1.0085126, 2.0127227, 2.9194343, -0.37732726, -1.043077, -0.44494295, 0.30041003, 0.6500024, -0.5295519, 3.28494, 0.7871995, 2.1168203, 1.6228901, -2.60309, 1.795297]",29,53
1993021,32.31,4.407648944,4.241012453,57.41,Active,C=CCN1C(=O)C(=c2sc3nc(=O)c(Cc4ccccc4Cl)nn3c2=O)c2ccccc21,"[-0.9229352, 0.07075783, 0.7031933, 0.4764821, 0.42118043, 2.4189065, 0.37041387, -0.266093, -1.44826, -2.1454463, 0.59410787, 0.6588134, 0.4858121, 2.7171254, 0.07079527, 2.0232987, 1.0314432, -0.29592517, -1.3924522, 1.5175787, -0.23412289, 2.1772652, 0.7579352, -1.5655879, -0.30751672, -0.07855823, 1.7574233, 1.6193482, 0.88012534, -1.0971543, 0.2364303, -0.680515, -0.4847084, -0.91901374, 1.5690405, 0.8836609, -0.2650201, 0.5651037, -0.9322793, 0.9966411, 0.08563195, -0.37447184, -0.7195999, 1.645901, 2.8022218, 1.1286125, -0.5062052, 0.9558109, 1.3802757, -2.8141985, 1.4689577, 0.26023918, -0.9046823, -0.03929258, -0.09570244, 0.38888323, 0.3846098, -1.1267719, 1.6686646, -1.3356022, -1.2909728, 0.2635828, 0.12609276, -0.3428798]",32,53
135420732,30.94,4.196623727,4.252588192,55.9,Active,CC1=Nc2ccccc2C1=Cc1sc(=S)n(-c2cccc(C(=O)O)c2)c1O,"[-1.598074, -1.3207302, -1.7735314, -1.775203, 2.0047343, -0.5324069, 1.0109261, -0.17051004, 1.8931726, -0.09633346, 1.1210628, 1.2614386, -1.018713, -0.14591087, -3.6617875, 1.9275379, 1.185113, 1.7896851, -0.46291935, -2.8780832, -0.74962413, 2.8187876, 0.24034853, 2.363185, -2.364756, -0.45144537, 1.0796319, -0.8659352, -2.7067997, 0.12820038, -1.6035953, -1.490405, -1.2059699, -4.1075406, 2.1760418, -4.3422585, 0.04538102, -0.7274869, 2.1002429, 1.0626929, -2.4457257, 1.8891062, 0.2927541, -4.3915844, -0.8764025, -2.2705035, 1.8386472, 1.2741637, -0.06032741, -3.9605744, -1.0572906, 0.31924644, -2.025161, -1.9591982, 1.0894953, 2.779937, 1.4015461, -3.4622412, 1.0005873, 1.986748, 0.8130768, 0.81664497, -0.20833175, 0.64838344]",27,53
